zona_id,zona_nome,ano_inicio,ano_fim,par_anos,codigo_transicao,transicao,n_pixels,area_km2
1401,Boa Vista,2014,2015,2014_2015,315,floresta_para_pastagem,196535,176.8815
1401,Boa Vista,2014,2015,2014_2015,339,floresta_para_soja,67,0.0603
1401,Boa Vista,2014,2015,2014_2015,341,floresta_para_outras_temp,2094,1.8846
1401,Boa Vista,2014,2015,2014_2015,415,savana_para_pastagem,121,0.1089
1401,Boa Vista,2014,2015,2014_2015,441,savana_para_outras_temp,60,0.054
1401,Boa Vista,2014,2015,2014_2015,1539,pastagem_para_soja,438,0.3942
1401,Boa Vista,2014,2015,2014_2015,1541,pastagem_para_outras_temp,32671,29.4039
1401,Boa Vista,2014,2015,2014_2015,1525,pastagem_para_veg_sec,294,0.2646
1401,Boa Vista,2014,2015,2014_2015,325,floresta_para_veg_sec,24,0.0216
1401,Boa Vista,2014,2015,2014_2015,303,floresta_estavel,74917282,67425.5538
1401,Boa Vista,2014,2015,2014_2015,1515,pastagem_estavel,3697509,3327.7581
1401,Boa Vista,2014,2015,2014_2015,3939,soja_estavel,115066,103.5594
1401,Boa Vista,2014,2015,2014_2015,404,savana_estavel,82502,74.2518
1602,Oiapoque - Porto Grande,2014,2015,2014_2015,315,floresta_para_pastagem,4924,4.4316
1602,Oiapoque - Porto Grande,2014,2015,2014_2015,341,floresta_para_outras_temp,200,0.18
1602,Oiapoque - Porto Grande,2014,2015,2014_2015,415,savana_para_pastagem,99,0.0891
1602,Oiapoque - Porto Grande,2014,2015,2014_2015,1539,pastagem_para_soja,3,0.0027
1602,Oiapoque - Porto Grande,2014,2015,2014_2015,1541,pastagem_para_outras_temp,446,0.4014
1602,Oiapoque - Porto Grande,2014,2015,2014_2015,1525,pastagem_para_veg_sec,579,0.5211
1602,Oiapoque - Porto Grande,2014,2015,2014_2015,325,floresta_para_veg_sec,269,0.2421
1602,Oiapoque - Porto Grande,2014,2015,2014_2015,303,floresta_estavel,65239011,58715.1099
1602,Oiapoque - Porto Grande,2014,2015,2014_2015,1515,pastagem_estavel,309372,278.4348
1602,Oiapoque - Porto Grande,2014,2015,2014_2015,3939,soja_estavel,336,0.3024
1602,Oiapoque - Porto Grande,2014,2015,2014_2015,404,savana_estavel,9359,8.4231
1402,Rorainópolis - Caracaraí,2014,2015,2014_2015,315,floresta_para_pastagem,254963,229.4667
1402,Rorainópolis - Caracaraí,2014,2015,2014_2015,341,floresta_para_outras_temp,92,0.0828
1402,Rorainópolis - Caracaraí,2014,2015,2014_2015,415,savana_para_pastagem,1271,1.1439
1402,Rorainópolis - Caracaraí,2014,2015,2014_2015,1541,pastagem_para_outras_temp,6588,5.9292
1402,Rorainópolis - Caracaraí,2014,2015,2014_2015,1525,pastagem_para_veg_sec,1755,1.5795
1402,Rorainópolis - Caracaraí,2014,2015,2014_2015,325,floresta_para_veg_sec,394,0.3546
1402,Rorainópolis - Caracaraí,2014,2015,2014_2015,303,floresta_estavel,82379150,74141.235
1402,Rorainópolis - Caracaraí,2014,2015,2014_2015,1515,pastagem_estavel,3407817,3067.0353
1402,Rorainópolis - Caracaraí,2014,2015,2014_2015,3939,soja_estavel,54,0.0486
1402,Rorainópolis - Caracaraí,2014,2015,2014_2015,404,savana_estavel,37752,33.9768
1505,Santarém,2014,2015,2014_2015,315,floresta_para_pastagem,1182693,1064.4237
1505,Santarém,2014,2015,2014_2015,339,floresta_para_soja,233,0.2097
1505,Santarém,2014,2015,2014_2015,341,floresta_para_outras_temp,4821,4.3389
1505,Santarém,2014,2015,2014_2015,415,savana_para_pastagem,1213,1.0917
1505,Santarém,2014,2015,2014_2015,441,savana_para_outras_temp,230,0.207
1505,Santarém,2014,2015,2014_2015,1539,pastagem_para_soja,2445,2.2005
1505,Santarém,2014,2015,2014_2015,1541,pastagem_para_outras_temp,137705,123.9345
1505,Santarém,2014,2015,2014_2015,1525,pastagem_para_veg_sec,11191,10.0719
1505,Santarém,2014,2015,2014_2015,3925,soja_para_veg_sec,18,0.0162
1505,Santarém,2014,2015,2014_2015,325,floresta_para_veg_sec,2575,2.3175
1505,Santarém,2014,2015,2014_2015,303,floresta_estavel,417387027,375648.3243
1505,Santarém,2014,2015,2014_2015,1515,pastagem_estavel,22809100,20528.19
1505,Santarém,2014,2015,2014_2015,3939,soja_estavel,183513,165.1617
1505,Santarém,2014,2015,2014_2015,404,savana_estavel,4618489,4156.6401
1506,Altamira,2014,2015,2014_2015,315,floresta_para_pastagem,777426,699.6834
1506,Altamira,2014,2015,2014_2015,341,floresta_para_outras_temp,1341,1.2069
1506,Altamira,2014,2015,2014_2015,415,savana_para_pastagem,2848,2.5632
1506,Altamira,2014,2015,2014_2015,439,savana_para_soja,28,0.0252
1506,Altamira,2014,2015,2014_2015,441,savana_para_outras_temp,1601,1.4409
1506,Altamira,2014,2015,2014_2015,1539,pastagem_para_soja,442,0.3978
1506,Altamira,2014,2015,2014_2015,1541,pastagem_para_outras_temp,55590,50.031
1506,Altamira,2014,2015,2014_2015,1525,pastagem_para_veg_sec,13289,11.9601
1506,Altamira,2014,2015,2014_2015,325,floresta_para_veg_sec,879,0.7911
1506,Altamira,2014,2015,2014_2015,303,floresta_estavel,296474268,266826.8412
1506,Altamira,2014,2015,2014_2015,1515,pastagem_estavel,18186637,16367.9733
1506,Altamira,2014,2015,2014_2015,3939,soja_estavel,851,0.7659
1506,Altamira,2014,2015,2014_2015,404,savana_estavel,1974368,1776.9312
1601,Macapá,2014,2015,2014_2015,315,floresta_para_pastagem,4208,3.7872
1601,Macapá,2014,2015,2014_2015,415,savana_para_pastagem,1,0.0009
1601,Macapá,2014,2015,2014_2015,1541,pastagem_para_outras_temp,168,0.1512
1601,Macapá,2014,2015,2014_2015,1525,pastagem_para_veg_sec,285,0.2565
1601,Macapá,2014,2015,2014_2015,325,floresta_para_veg_sec,69,0.0621
1601,Macapá,2014,2015,2014_2015,303,floresta_estavel,46226165,41603.5485
1601,Macapá,2014,2015,2014_2015,1515,pastagem_estavel,106531,95.8779
1601,Macapá,2014,2015,2014_2015,3939,soja_estavel,15907,14.3163
1601,Macapá,2014,2015,2014_2015,404,savana_estavel,2211,1.9899
1301,Manaus,2014,2015,2014_2015,315,floresta_para_pastagem,245747,221.1723
1301,Manaus,2014,2015,2014_2015,341,floresta_para_outras_temp,53,0.0477
1301,Manaus,2014,2015,2014_2015,320,floresta_para_cana,28,0.0252
1301,Manaus,2014,2015,2014_2015,415,savana_para_pastagem,17,0.0153
1301,Manaus,2014,2015,2014_2015,1541,pastagem_para_outras_temp,39,0.0351
1301,Manaus,2014,2015,2014_2015,1520,pastagem_para_cana,53,0.0477
1301,Manaus,2014,2015,2014_2015,1525,pastagem_para_veg_sec,7836,7.0524
1301,Manaus,2014,2015,2014_2015,325,floresta_para_veg_sec,11853,10.6677
1301,Manaus,2014,2015,2014_2015,303,floresta_estavel,471549275,424394.3475
1301,Manaus,2014,2015,2014_2015,1515,pastagem_estavel,2357744,2121.9696
1301,Manaus,2014,2015,2014_2015,404,savana_estavel,14339,12.9051
1507,Breves,2014,2015,2014_2015,315,floresta_para_pastagem,119688,107.7192
1507,Breves,2014,2015,2014_2015,341,floresta_para_outras_temp,9,0.0081
1507,Breves,2014,2015,2014_2015,1541,pastagem_para_outras_temp,5634,5.0706
1507,Breves,2014,2015,2014_2015,1525,pastagem_para_veg_sec,367,0.3303
1507,Breves,2014,2015,2014_2015,325,floresta_para_veg_sec,285,0.2565
1507,Breves,2014,2015,2014_2015,303,floresta_estavel,54286123,48857.5107
1507,Breves,2014,2015,2014_2015,1515,pastagem_estavel,888130,799.317
1507,Breves,2014,2015,2014_2015,404,savana_estavel,54397,48.9573
1302,Tefé,2014,2015,2014_2015,315,floresta_para_pastagem,45636,41.0724
1302,Tefé,2014,2015,2014_2015,415,savana_para_pastagem,4,0.0036
1302,Tefé,2014,2015,2014_2015,1525,pastagem_para_veg_sec,1280,1.152
1302,Tefé,2014,2015,2014_2015,325,floresta_para_veg_sec,1210,1.089
1302,Tefé,2014,2015,2014_2015,303,floresta_estavel,396245584,356621.0256
1302,Tefé,2014,2015,2014_2015,1515,pastagem_estavel,946830,852.147
1302,Tefé,2014,2015,2014_2015,404,savana_estavel,650,0.585
1304,Parintins,2014,2015,2014_2015,315,floresta_para_pastagem,111349,100.2141
1304,Parintins,2014,2015,2014_2015,341,floresta_para_outras_temp,10,0.009
1304,Parintins,2014,2015,2014_2015,415,savana_para_pastagem,911,0.8199
1304,Parintins,2014,2015,2014_2015,1541,pastagem_para_outras_temp,18,0.0162
1304,Parintins,2014,2015,2014_2015,1525,pastagem_para_veg_sec,4438,3.9942
1304,Parintins,2014,2015,2014_2015,325,floresta_para_veg_sec,1891,1.7019
1304,Parintins,2014,2015,2014_2015,303,floresta_estavel,113950122,102555.1098
1304,Parintins,2014,2015,2014_2015,1515,pastagem_estavel,2051151,1846.0359
1304,Parintins,2014,2015,2014_2015,404,savana_estavel,12988,11.6892
1501,Belém,2014,2015,2014_2015,315,floresta_para_pastagem,321407,289.2663
1501,Belém,2014,2015,2014_2015,339,floresta_para_soja,4,0.0036
1501,Belém,2014,2015,2014_2015,341,floresta_para_outras_temp,2050,1.845
1501,Belém,2014,2015,2014_2015,415,savana_para_pastagem,116,0.1044
1501,Belém,2014,2015,2014_2015,1539,pastagem_para_soja,169,0.1521
1501,Belém,2014,2015,2014_2015,1541,pastagem_para_outras_temp,60905,54.8145
1501,Belém,2014,2015,2014_2015,1525,pastagem_para_veg_sec,9414,8.4726
1501,Belém,2014,2015,2014_2015,3925,soja_para_veg_sec,1,0.0009
1501,Belém,2014,2015,2014_2015,325,floresta_para_veg_sec,2039,1.8351
1501,Belém,2014,2015,2014_2015,303,floresta_estavel,23703442,21333.0978
1501,Belém,2014,2015,2014_2015,1515,pastagem_estavel,7474259,6726.8331
1501,Belém,2014,2015,2014_2015,3939,soja_estavel,500,0.45
1501,Belém,2014,2015,2014_2015,404,savana_estavel,6711,6.0399
1502,Castanhal,2014,2015,2014_2015,315,floresta_para_pastagem,852493,767.2437
1502,Castanhal,2014,2015,2014_2015,339,floresta_para_soja,2851,2.5659
1502,Castanhal,2014,2015,2014_2015,341,floresta_para_outras_temp,49654,44.6886
1502,Castanhal,2014,2015,2014_2015,415,savana_para_pastagem,231,0.2079
1502,Castanhal,2014,2015,2014_2015,441,savana_para_outras_temp,427,0.3843
1502,Castanhal,2014,2015,2014_2015,1539,pastagem_para_soja,56267,50.6403
1502,Castanhal,2014,2015,2014_2015,1541,pastagem_para_outras_temp,503087,452.7783
1502,Castanhal,2014,2015,2014_2015,1525,pastagem_para_veg_sec,14323,12.8907
1502,Castanhal,2014,2015,2014_2015,3925,soja_para_veg_sec,7,0.0063
1502,Castanhal,2014,2015,2014_2015,325,floresta_para_veg_sec,1675,1.5075
1502,Castanhal,2014,2015,2014_2015,303,floresta_estavel,42033584,37830.2256
1502,Castanhal,2014,2015,2014_2015,1515,pastagem_estavel,26361187,23725.0683
1502,Castanhal,2014,2015,2014_2015,3939,soja_estavel,883541,795.1869
1502,Castanhal,2014,2015,2014_2015,404,savana_estavel,6758,6.0822
2102,Santa Inês - Bacabal,2014,2015,2014_2015,315,floresta_para_pastagem,607737,546.9633
2102,Santa Inês - Bacabal,2014,2015,2014_2015,339,floresta_para_soja,177,0.1593
2102,Santa Inês - Bacabal,2014,2015,2014_2015,341,floresta_para_outras_temp,5232,4.7088
2102,Santa Inês - Bacabal,2014,2015,2014_2015,415,savana_para_pastagem,3761,3.3849
2102,Santa Inês - Bacabal,2014,2015,2014_2015,441,savana_para_outras_temp,113,0.1017
2102,Santa Inês - Bacabal,2014,2015,2014_2015,1539,pastagem_para_soja,489,0.4401
2102,Santa Inês - Bacabal,2014,2015,2014_2015,1541,pastagem_para_outras_temp,28294,25.4646
2102,Santa Inês - Bacabal,2014,2015,2014_2015,1525,pastagem_para_veg_sec,11122,10.0098
2102,Santa Inês - Bacabal,2014,2015,2014_2015,3925,soja_para_veg_sec,5,0.0045
2102,Santa Inês - Bacabal,2014,2015,2014_2015,325,floresta_para_veg_sec,983,0.8847
2102,Santa Inês - Bacabal,2014,2015,2014_2015,303,floresta_estavel,33312541,29981.2869
2102,Santa Inês - Bacabal,2014,2015,2014_2015,1515,pastagem_estavel,31227989,28105.1901
2102,Santa Inês - Bacabal,2014,2015,2014_2015,3939,soja_estavel,475,0.4275
2102,Santa Inês - Bacabal,2014,2015,2014_2015,404,savana_estavel,18593,16.7337
2101,São Luís,2014,2015,2014_2015,315,floresta_para_pastagem,361111,324.9999
2101,São Luís,2014,2015,2014_2015,339,floresta_para_soja,11002,9.9018
2101,São Luís,2014,2015,2014_2015,341,floresta_para_outras_temp,2191,1.9719
2101,São Luís,2014,2015,2014_2015,415,savana_para_pastagem,69966,62.9694
2101,São Luís,2014,2015,2014_2015,439,savana_para_soja,10164,9.1476
2101,São Luís,2014,2015,2014_2015,441,savana_para_outras_temp,2760,2.484
2101,São Luís,2014,2015,2014_2015,1539,pastagem_para_soja,10631,9.5679
2101,São Luís,2014,2015,2014_2015,1541,pastagem_para_outras_temp,4207,3.7863
2101,São Luís,2014,2015,2014_2015,1525,pastagem_para_veg_sec,4388,3.9492
2101,São Luís,2014,2015,2014_2015,3925,soja_para_veg_sec,2,0.0018
2101,São Luís,2014,2015,2014_2015,325,floresta_para_veg_sec,4829,4.3461
2101,São Luís,2014,2015,2014_2015,303,floresta_estavel,37990597,34191.5373
2101,São Luís,2014,2015,2014_2015,1515,pastagem_estavel,6854771,6169.2939
2101,São Luís,2014,2015,2014_2015,3939,soja_estavel,646601,581.9409
2101,São Luís,2014,2015,2014_2015,404,savana_estavel,7746298,6971.6682
1503,Marabá,2014,2015,2014_2015,315,floresta_para_pastagem,1498096,1348.2864
1503,Marabá,2014,2015,2014_2015,339,floresta_para_soja,308,0.2772
1503,Marabá,2014,2015,2014_2015,341,floresta_para_outras_temp,8527,7.6743
1503,Marabá,2014,2015,2014_2015,415,savana_para_pastagem,1404,1.2636
1503,Marabá,2014,2015,2014_2015,441,savana_para_outras_temp,53,0.0477
1503,Marabá,2014,2015,2014_2015,1539,pastagem_para_soja,3052,2.7468
1503,Marabá,2014,2015,2014_2015,1541,pastagem_para_outras_temp,126835,114.1515
1503,Marabá,2014,2015,2014_2015,1525,pastagem_para_veg_sec,13621,12.2589
1503,Marabá,2014,2015,2014_2015,3925,soja_para_veg_sec,12,0.0108
1503,Marabá,2014,2015,2014_2015,325,floresta_para_veg_sec,1136,1.0224
