zona_id,zona_nome,ano_inicio,ano_fim,par_anos,codigo_transicao,transicao,n_pixels,area_km2
1401,Boa Vista,2019,2020,2019_2020,315,floresta_para_pastagem,121148,109.0332
1401,Boa Vista,2019,2020,2019_2020,339,floresta_para_soja,183,0.1647
1401,Boa Vista,2019,2020,2019_2020,341,floresta_para_outras_temp,876,0.7884
1401,Boa Vista,2019,2020,2019_2020,415,savana_para_pastagem,246,0.2214
1401,Boa Vista,2019,2020,2019_2020,1539,pastagem_para_soja,44,0.0396
1401,Boa Vista,2019,2020,2019_2020,1541,pastagem_para_outras_temp,2211,1.9899
1401,Boa Vista,2019,2020,2019_2020,1525,pastagem_para_veg_sec,333,0.2997
1401,Boa Vista,2019,2020,2019_2020,325,floresta_para_veg_sec,1852,1.6668
1401,Boa Vista,2019,2020,2019_2020,303,floresta_estavel,74455305,67009.7745
1401,Boa Vista,2019,2020,2019_2020,1515,pastagem_estavel,4103286,3692.9574
1401,Boa Vista,2019,2020,2019_2020,3939,soja_estavel,227165,204.4485
1401,Boa Vista,2019,2020,2019_2020,404,savana_estavel,88893,80.0037
1602,Oiapoque - Porto Grande,2019,2020,2019_2020,315,floresta_para_pastagem,12328,11.0952
1602,Oiapoque - Porto Grande,2019,2020,2019_2020,341,floresta_para_outras_temp,15,0.0135
1602,Oiapoque - Porto Grande,2019,2020,2019_2020,415,savana_para_pastagem,21,0.0189
1602,Oiapoque - Porto Grande,2019,2020,2019_2020,1541,pastagem_para_outras_temp,27,0.0243
1602,Oiapoque - Porto Grande,2019,2020,2019_2020,1525,pastagem_para_veg_sec,489,0.4401
1602,Oiapoque - Porto Grande,2019,2020,2019_2020,325,floresta_para_veg_sec,84,0.0756
1602,Oiapoque - Porto Grande,2019,2020,2019_2020,303,floresta_estavel,65228742,58705.8678
1602,Oiapoque - Porto Grande,2019,2020,2019_2020,1515,pastagem_estavel,257016,231.3144
1602,Oiapoque - Porto Grande,2019,2020,2019_2020,3939,soja_estavel,38341,34.5069
1602,Oiapoque - Porto Grande,2019,2020,2019_2020,404,savana_estavel,9778,8.8002
1402,Rorainópolis - Caracaraí,2019,2020,2019_2020,315,floresta_para_pastagem,249036,224.1324
1402,Rorainópolis - Caracaraí,2019,2020,2019_2020,341,floresta_para_outras_temp,1173,1.0557
1402,Rorainópolis - Caracaraí,2019,2020,2019_2020,415,savana_para_pastagem,258,0.2322
1402,Rorainópolis - Caracaraí,2019,2020,2019_2020,1539,pastagem_para_soja,21,0.0189
1402,Rorainópolis - Caracaraí,2019,2020,2019_2020,1541,pastagem_para_outras_temp,840,0.756
1402,Rorainópolis - Caracaraí,2019,2020,2019_2020,1525,pastagem_para_veg_sec,1397,1.2573
1402,Rorainópolis - Caracaraí,2019,2020,2019_2020,325,floresta_para_veg_sec,293,0.2637
1402,Rorainópolis - Caracaraí,2019,2020,2019_2020,303,floresta_estavel,81411541,73270.3869
1402,Rorainópolis - Caracaraí,2019,2020,2019_2020,1515,pastagem_estavel,4320941,3888.8469
1402,Rorainópolis - Caracaraí,2019,2020,2019_2020,3939,soja_estavel,247,0.2223
1402,Rorainópolis - Caracaraí,2019,2020,2019_2020,404,savana_estavel,41583,37.4247
1505,Santarém,2019,2020,2019_2020,315,floresta_para_pastagem,1914360,1722.924
1505,Santarém,2019,2020,2019_2020,339,floresta_para_soja,351,0.3159
1505,Santarém,2019,2020,2019_2020,341,floresta_para_outras_temp,5358,4.8222
1505,Santarém,2019,2020,2019_2020,415,savana_para_pastagem,2444,2.1996
1505,Santarém,2019,2020,2019_2020,439,savana_para_soja,1,0.0009
1505,Santarém,2019,2020,2019_2020,441,savana_para_outras_temp,34,0.0306
1505,Santarém,2019,2020,2019_2020,1539,pastagem_para_soja,19295,17.3655
1505,Santarém,2019,2020,2019_2020,1541,pastagem_para_outras_temp,41634,37.4706
