zona_id,zona_nome,ano_inicio,ano_fim,par_anos,codigo_transicao,transicao,n_pixels,area_km2
1401,Boa Vista,2009,2010,2009_2010,315,floresta_para_pastagem,104804,94.3236
1401,Boa Vista,2009,2010,2009_2010,341,floresta_para_outras_temp,958,0.8622
1401,Boa Vista,2009,2010,2009_2010,415,savana_para_pastagem,848,0.7632
1401,Boa Vista,2009,2010,2009_2010,441,savana_para_outras_temp,22,0.0198
1401,Boa Vista,2009,2010,2009_2010,1541,pastagem_para_outras_temp,2122,1.9098
1401,Boa Vista,2009,2010,2009_2010,1525,pastagem_para_veg_sec,383,0.3447
1401,Boa Vista,2009,2010,2009_2010,325,floresta_para_veg_sec,107,0.0963
1401,Boa Vista,2009,2010,2009_2010,303,floresta_estavel,75302301,67772.0709
1401,Boa Vista,2009,2010,2009_2010,1515,pastagem_estavel,3486974,3138.2766
1401,Boa Vista,2009,2010,2009_2010,3939,soja_estavel,12635,11.3715
1401,Boa Vista,2009,2010,2009_2010,404,savana_estavel,79897,71.9073
1602,Oiapoque - Porto Grande,2009,2010,2009_2010,315,floresta_para_pastagem,4997,4.4973
1602,Oiapoque - Porto Grande,2009,2010,2009_2010,341,floresta_para_outras_temp,890,0.801
1602,Oiapoque - Porto Grande,2009,2010,2009_2010,415,savana_para_pastagem,3,0.0027
1602,Oiapoque - Porto Grande,2009,2010,2009_2010,1541,pastagem_para_outras_temp,205,0.1845
1602,Oiapoque - Porto Grande,2009,2010,2009_2010,1525,pastagem_para_veg_sec,372,0.3348
1602,Oiapoque - Porto Grande,2009,2010,2009_2010,325,floresta_para_veg_sec,132,0.1188
1602,Oiapoque - Porto Grande,2009,2010,2009_2010,303,floresta_estavel,65239981,58715.9829
1602,Oiapoque - Porto Grande,2009,2010,2009_2010,1515,pastagem_estavel,339978,305.9802
1602,Oiapoque - Porto Grande,2009,2010,2009_2010,3939,soja_estavel,5,0.0045
1602,Oiapoque - Porto Grande,2009,2010,2009_2010,404,savana_estavel,9324,8.3916
1402,Rorainópolis - Caracaraí,2009,2010,2009_2010,315,floresta_para_pastagem,87995,79.1955
1402,Rorainópolis - Caracaraí,2009,2010,2009_2010,341,floresta_para_outras_temp,374,0.3366
1402,Rorainópolis - Caracaraí,2009,2010,2009_2010,415,savana_para_pastagem,304,0.2736
1402,Rorainópolis - Caracaraí,2009,2010,2009_2010,1541,pastagem_para_outras_temp,33,0.0297
1402,Rorainópolis - Caracaraí,2009,2010,2009_2010,1525,pastagem_para_veg_sec,893,0.8037
1402,Rorainópolis - Caracaraí,2009,2010,2009_2010,325,floresta_para_veg_sec,270,0.243
1402,Rorainópolis - Caracaraí,2009,2010,2009_2010,303,floresta_estavel,82818829,74536.9461
1402,Rorainópolis - Caracaraí,2009,2010,2009_2010,1515,pastagem_estavel,3096669,2787.0021
1402,Rorainópolis - Caracaraí,2009,2010,2009_2010,404,savana_estavel,35353,31.8177
1505,Santarém,2009,2010,2009_2010,315,floresta_para_pastagem,619957,557.9613
1505,Santarém,2009,2010,2009_2010,339,floresta_para_soja,7,0.0063
1505,Santarém,2009,2010,2009_2010,341,floresta_para_outras_temp,2387,2.1483
1505,Santarém,2009,2010,2009_2010,415,savana_para_pastagem,1805,1.6245
1505,Santarém,2009,2010,2009_2010,441,savana_para_outras_temp,213,0.1917
1505,Santarém,2009,2010,2009_2010,1539,pastagem_para_soja,545,0.4905
1505,Santarém,2009,2010,2009_2010,1541,pastagem_para_outras_temp,140890,126.801
1505,Santarém,2009,2010,2009_2010,1525,pastagem_para_veg_sec,6523,5.8707
1505,Santarém,2009,2010,2009_2010,3925,soja_para_veg_sec,20,0.018
1505,Santarém,2009,2010,2009_2010,325,floresta_para_veg_sec,2464,2.2176
1505,Santarém,2009,2010,2009_2010,303,floresta_estavel,419930496,377937.4464
1505,Santarém,2009,2010,2009_2010,1515,pastagem_estavel,21255047,19129.5423
1505,Santarém,2009,2010,2009_2010,3939,soja_estavel,127698,114.9282
1505,Santarém,2009,2010,2009_2010,404,savana_estavel,4617792,4156.0128
1506,Altamira,2009,2010,2009_2010,315,floresta_para_pastagem,653968,588.5712
1506,Altamira,2009,2010,2009_2010,339,floresta_para_soja,1,0.0009
1506,Altamira,2009,2010,2009_2010,341,floresta_para_outras_temp,977,0.8793
1506,Altamira,2009,2010,2009_2010,415,savana_para_pastagem,2908,2.6172
1506,Altamira,2009,2010,2009_2010,441,savana_para_outras_temp,210,0.189
1506,Altamira,2009,2010,2009_2010,1539,pastagem_para_soja,61,0.0549
1506,Altamira,2009,2010,2009_2010,1541,pastagem_para_outras_temp,54029,48.6261
1506,Altamira,2009,2010,2009_2010,1525,pastagem_para_veg_sec,2351,2.1159
1506,Altamira,2009,2010,2009_2010,325,floresta_para_veg_sec,1203,1.0827
1506,Altamira,2009,2010,2009_2010,303,floresta_estavel,298457055,268611.3495
1506,Altamira,2009,2010,2009_2010,1515,pastagem_estavel,16611319,14950.1871
1506,Altamira,2009,2010,2009_2010,3939,soja_estavel,5086,4.5774
1506,Altamira,2009,2010,2009_2010,404,savana_estavel,1980584,1782.5256
1601,Macapá,2009,2010,2009_2010,315,floresta_para_pastagem,5192,4.6728
1601,Macapá,2009,2010,2009_2010,341,floresta_para_outras_temp,23,0.0207
1601,Macapá,2009,2010,2009_2010,415,savana_para_pastagem,3,0.0027
1601,Macapá,2009,2010,2009_2010,1541,pastagem_para_outras_temp,16,0.0144
1601,Macapá,2009,2010,2009_2010,1525,pastagem_para_veg_sec,52,0.0468
1601,Macapá,2009,2010,2009_2010,325,floresta_para_veg_sec,60,0.054
1601,Macapá,2009,2010,2009_2010,303,floresta_estavel,46240442,41616.3978
1601,Macapá,2009,2010,2009_2010,1515,pastagem_estavel,92177,82.9593
1601,Macapá,2009,2010,2009_2010,3939,soja_estavel,941,0.8469
1601,Macapá,2009,2010,2009_2010,404,savana_estavel,2213,1.9917
1301,Manaus,2009,2010,2009_2010,315,floresta_para_pastagem,193967,174.5703
1301,Manaus,2009,2010,2009_2010,341,floresta_para_outras_temp,13,0.0117
1301,Manaus,2009,2010,2009_2010,320,floresta_para_cana,59,0.0531
1301,Manaus,2009,2010,2009_2010,415,savana_para_pastagem,5,0.0045
1301,Manaus,2009,2010,2009_2010,1541,pastagem_para_outras_temp,9,0.0081
1301,Manaus,2009,2010,2009_2010,1520,pastagem_para_cana,22,0.0198
1301,Manaus,2009,2010,2009_2010,1525,pastagem_para_veg_sec,3941,3.5469
1301,Manaus,2009,2010,2009_2010,325,floresta_para_veg_sec,12066,10.8594
1301,Manaus,2009,2010,2009_2010,303,floresta_estavel,471760406,424584.3654
1301,Manaus,2009,2010,2009_2010,1515,pastagem_estavel,2154608,1939.1472
1301,Manaus,2009,2010,2009_2010,404,savana_estavel,14046,12.6414
1507,Breves,2009,2010,2009_2010,315,floresta_para_pastagem,59173,53.2557
1507,Breves,2009,2010,2009_2010,341,floresta_para_outras_temp,153,0.1377
1507,Breves,2009,2010,2009_2010,415,savana_para_pastagem,1,0.0009
1507,Breves,2009,2010,2009_2010,441,savana_para_outras_temp,9,0.0081
1507,Breves,2009,2010,2009_2010,1541,pastagem_para_outras_temp,2859,2.5731
1507,Breves,2009,2010,2009_2010,1525,pastagem_para_veg_sec,45,0.0405
1507,Breves,2009,2010,2009_2010,325,floresta_para_veg_sec,240,0.216
1507,Breves,2009,2010,2009_2010,303,floresta_estavel,54480203,49032.1827
1507,Breves,2009,2010,2009_2010,1515,pastagem_estavel,765007,688.5063
1507,Breves,2009,2010,2009_2010,404,savana_estavel,54411,48.9699
1302,Tefé,2009,2010,2009_2010,315,floresta_para_pastagem,45622,41.0598
1302,Tefé,2009,2010,2009_2010,415,savana_para_pastagem,1,0.0009
1302,Tefé,2009,2010,2009_2010,1525,pastagem_para_veg_sec,492,0.4428
1302,Tefé,2009,2010,2009_2010,325,floresta_para_veg_sec,577,0.5193
1302,Tefé,2009,2010,2009_2010,303,floresta_estavel,396329194,356696.2746
