zona_id,zona_nome,ano_inicio,ano_fim,par_anos,codigo_transicao,transicao,n_pixels,area_km2
1401,Boa Vista,2023,2024,2023_2024,315,floresta_para_pastagem,260368,234.3312
1401,Boa Vista,2023,2024,2023_2024,339,floresta_para_soja,33,0.0297
1401,Boa Vista,2023,2024,2023_2024,341,floresta_para_outras_temp,725,0.6525
1401,Boa Vista,2023,2024,2023_2024,415,savana_para_pastagem,160,0.144
1401,Boa Vista,2023,2024,2023_2024,441,savana_para_outras_temp,8,0.0072
1401,Boa Vista,2023,2024,2023_2024,1539,pastagem_para_soja,43,0.0387
1401,Boa Vista,2023,2024,2023_2024,1541,pastagem_para_outras_temp,362,0.3258
1401,Boa Vista,2023,2024,2023_2024,1525,pastagem_para_veg_sec,1555,1.3995
1401,Boa Vista,2023,2024,2023_2024,3925,soja_para_veg_sec,19,0.0171
1401,Boa Vista,2023,2024,2023_2024,325,floresta_para_veg_sec,614,0.5526
1401,Boa Vista,2023,2024,2023_2024,303,floresta_estavel,73910561,66519.5049
1401,Boa Vista,2023,2024,2023_2024,1515,pastagem_estavel,4626547,4163.8923
1401,Boa Vista,2023,2024,2023_2024,3939,soja_estavel,839566,755.6094
1401,Boa Vista,2023,2024,2023_2024,404,savana_estavel,89262,80.3358
1602,Oiapoque - Porto Grande,2023,2024,2023_2024,315,floresta_para_pastagem,4723,4.2507
1602,Oiapoque - Porto Grande,2023,2024,2023_2024,341,floresta_para_outras_temp,12,0.0108
1602,Oiapoque - Porto Grande,2023,2024,2023_2024,415,savana_para_pastagem,47,0.0423
1602,Oiapoque - Porto Grande,2023,2024,2023_2024,1539,pastagem_para_soja,26,0.0234
1602,Oiapoque - Porto Grande,2023,2024,2023_2024,1541,pastagem_para_outras_temp,19,0.0171
1602,Oiapoque - Porto Grande,2023,2024,2023_2024,1525,pastagem_para_veg_sec,499,0.4491
1602,Oiapoque - Porto Grande,2023,2024,2023_2024,325,floresta_para_veg_sec,1215,1.0935
1602,Oiapoque - Porto Grande,2023,2024,2023_2024,303,floresta_estavel,65172295,58655.0655
1602,Oiapoque - Porto Grande,2023,2024,2023_2024,1515,pastagem_estavel,426839,384.1551
1602,Oiapoque - Porto Grande,2023,2024,2023_2024,3939,soja_estavel,71681,64.5129
1602,Oiapoque - Porto Grande,2023,2024,2023_2024,404,savana_estavel,9730,8.757
1402,Rorainópolis - Caracaraí,2023,2024,2023_2024,315,floresta_para_pastagem,342120,307.908
1402,Rorainópolis - Caracaraí,2023,2024,2023_2024,341,floresta_para_outras_temp,189,0.1701
1402,Rorainópolis - Caracaraí,2023,2024,2023_2024,415,savana_para_pastagem,3893,3.5037
1402,Rorainópolis - Caracaraí,2023,2024,2023_2024,1539,pastagem_para_soja,3,0.0027
1402,Rorainópolis - Caracaraí,2023,2024,2023_2024,1541,pastagem_para_outras_temp,94,0.0846
